,ID,scenario,seed,Controller,numPlatCars,numHumanCars,spdLeader,BeaconIntervalPlat,BeaconIntervalHuman,DENMInterval,DecelerationRate,PacketSize,Ctr_Param(Ploegh||Spacing),waitTime,Collision
294,183,92,0,PLOEG,7,100,100,0.05,0.04,0.05,6,100,0.3,0.063,False
295,184,92,0,PLOEG,7,100,100,0.05,0.04,0.05,6,100,0.3,0.004,False
296,185,93,0,PLOEG,7,100,100,0.05,0.04,0.05,6,100,0.5,0.063,False
297,186,93,0,PLOEG,7,100,100,0.05,0.04,0.05,6,100,0.5,0.004,False
298,187,94,0,PLOEG,7,100,100,0.05,0.04,0.05,6,500,0.2,0.063,False
299,188,94,0,PLOEG,7,100,100,0.05,0.04,0.05,6,500,0.2,0.004,False
300,189,95,0,PLOEG,7,100,100,0.05,0.04,0.05,6,500,0.3,0.063,False
301,190,95,0,PLOEG,7,100,100,0.05,0.04,0.05,6,500,0.3,0.004,False
302,191,96,0,PLOEG,7,100,100,0.05,0.04,0.05,6,500,0.5,0.063,False
303,192,96,0,PLOEG,7,100,100,0.05,0.04,0.05,6,500,0.5,0.004,False
304,193,97,0,PLOEG,7,100,100,0.05,0.03,0.05,8,100,0.2,0.079,False
305,194,97,0,PLOEG,7,100,100,0.05,0.03,0.05,8,100,0.2,0.005,False
306,195,98,0,PLOEG,7,100,100,0.05,0.03,0.05,8,100,0.3,0.079,False
307,196,98,0,PLOEG,7,100,100,0.05,0.03,0.05,8,100,0.3,0.005,False
308,197,99,0,PLOEG,7,100,100,0.05,0.03,0.05,8,100,0.5,0.079,False
309,198,99,0,PLOEG,7,100,100,0.05,0.03,0.05,8,100,0.5,0.005,False
310,199,100,0,PLOEG,7,100,100,0.05,0.03,0.05,8,500,0.2,0.079,False
311,200,100,0,PLOEG,7,100,100,0.05,0.03,0.05,8,500,0.2,0.005,False
312,201,101,0,PLOEG,7,100,100,0.05,0.03,0.05,8,500,0.3,0.079,False
313,202,101,0,PLOEG,7,100,100,0.05,0.03,0.05,8,500,0.3,0.005,False
314,203,102,0,PLOEG,7,100,100,0.05,0.03,0.05,8,500,0.5,0.079,False
315,204,102,0,PLOEG,7,100,100,0.05,0.03,0.05,8,500,0.5,0.005,False
316,205,103,0,PLOEG,7,100,100,0.05,0.03,0.05,6,100,0.2,0.079,False
317,206,103,0,PLOEG,7,100,100,0.05,0.03,0.05,6,100,0.2,0.005,False
318,207,104,0,PLOEG,7,100,100,0.05,0.03,0.05,6,100,0.3,0.079,False
319,208,104,0,PLOEG,7,100,100,0.05,0.03,0.05,6,100,0.3,0.005,False
320,209,105,0,PLOEG,7,100,100,0.05,0.03,0.05,6,100,0.5,0.079,False
321,210,105,0,PLOEG,7,100,100,0.05,0.03,0.05,6,100,0.5,0.005,False
322,211,106,0,PLOEG,7,100,100,0.05,0.03,0.05,6,500,0.2,0.079,False
323,212,106,0,PLOEG,7,100,100,0.05,0.03,0.05,6,500,0.2,0.005,False
324,213,107,0,PLOEG,7,100,100,0.05,0.03,0.05,6,500,0.3,0.079,False
325,214,107,0,PLOEG,7,100,100,0.05,0.03,0.05,6,500,0.3,0.005,False
326,215,108,0,PLOEG,7,100,100,0.05,0.03,0.05,6,500,0.5,0.079,False
327,216,108,0,PLOEG,7,100,100,0.05,0.03,0.05,6,500,0.5,0.005,False
328,217,109,0,PLOEG,7,100,100,0.1,0.02,0.1,8,100,0.2,0.094,False
329,218,109,0,PLOEG,7,100,100,0.1,0.02,0.1,8,100,0.2,0.006,False
330,219,110,0,PLOEG,7,100,100,0.1,0.02,0.1,8,100,0.3,0.094,False
331,220,110,0,PLOEG,7,100,100,0.1,0.02,0.1,8,100,0.3,0.006,False
332,221,111,0,PLOEG,7,100,100,0.1,0.02,0.1,8,100,0.5,0.094,False
333,222,111,0,PLOEG,7,100,100,0.1,0.02,0.1,8,100,0.5,0.006,False
334,223,112,0,PLOEG,7,100,100,0.1,0.02,0.1,8,500,0.2,0.094,False
335,224,112,0,PLOEG,7,100,100,0.1,0.02,0.1,8,500,0.2,0.006,False
336,225,113,0,PLOEG,7,100,100,0.1,0.02,0.1,8,500,0.3,0.094,False
337,226,113,0,PLOEG,7,100,100,0.1,0.02,0.1,8,500,0.3,0.006,False
338,227,114,0,PLOEG,7,100,100,0.1,0.02,0.1,8,500,0.5,0.094,False
339,228,114,0,PLOEG,7,100,100,0.1,0.02,0.1,8,500,0.5,0.006,False
340,229,115,0,PLOEG,7,100,100,0.1,0.02,0.1,6,100,0.2,0.094,False
341,230,115,0,PLOEG,7,100,100,0.1,0.02,0.1,6,100,0.2,0.006,False
342,231,116,0,PLOEG,7,100,100,0.1,0.02,0.1,6,100,0.3,0.094,False
343,232,116,0,PLOEG,7,100,100,0.1,0.02,0.1,6,100,0.3,0.006,False
344,233,117,0,PLOEG,7,100,100,0.1,0.02,0.1,6,100,0.5,0.094,False
345,234,117,0,PLOEG,7,100,100,0.1,0.02,0.1,6,100,0.5,0.006,False
346,235,118,0,PLOEG,7,100,100,0.1,0.02,0.1,6,500,0.2,0.094,False
347,236,118,0,PLOEG,7,100,100,0.1,0.02,0.1,6,500,0.2,0.006,False
348,237,119,0,PLOEG,7,100,100,0.1,0.02,0.1,6,500,0.3,0.094,False
349,238,119,0,PLOEG,7,100,100,0.1,0.02,0.1,6,500,0.3,0.006,True
350,239,120,0,PLOEG,7,100,100,0.1,0.02,0.1,6,500,0.5,0.094,False
351,240,120,0,PLOEG,7,100,100,0.1,0.02,0.1,6,500,0.5,0.006,False
352,241,121,0,PLOEG,7,100,100,0.1,0.04,0.1,8,100,0.2,0.063,False
353,242,121,0,PLOEG,7,100,100,0.1,0.04,0.1,8,100,0.2,0.004,False
354,243,122,0,PLOEG,7,100,100,0.1,0.04,0.1,8,100,0.3,0.063,False
355,244,122,0,PLOEG,7,100,100,0.1,0.04,0.1,8,100,0.3,0.004,False
356,245,123,0,PLOEG,7,100,100,0.1,0.04,0.1,8,100,0.5,0.063,False
357,246,123,0,PLOEG,7,100,100,0.1,0.04,0.1,8,100,0.5,0.004,False
358,247,124,0,PLOEG,7,100,100,0.1,0.04,0.1,8,500,0.2,0.063,False
359,248,124,0,PLOEG,7,100,100,0.1,0.04,0.1,8,500,0.2,0.004,False
360,249,125,0,PLOEG,7,100,100,0.1,0.04,0.1,8,500,0.3,0.063,False
361,250,125,0,PLOEG,7,100,100,0.1,0.04,0.1,8,500,0.3,0.004,False
362,251,126,0,PLOEG,7,100,100,0.1,0.04,0.1,8,500,0.5,0.063,False
363,252,126,0,PLOEG,7,100,100,0.1,0.04,0.1,8,500,0.5,0.004,False
364,253,127,0,PLOEG,7,100,100,0.1,0.04,0.1,6,100,0.2,0.063,False
365,254,127,0,PLOEG,7,100,100,0.1,0.04,0.1,6,100,0.2,0.004,False
366,255,128,0,PLOEG,7,100,100,0.1,0.04,0.1,6,100,0.3,0.063,False
367,256,128,0,PLOEG,7,100,100,0.1,0.04,0.1,6,100,0.3,0.004,False
368,257,129,0,PLOEG,7,100,100,0.1,0.04,0.1,6,100,0.5,0.063,False
369,258,129,0,PLOEG,7,100,100,0.1,0.04,0.1,6,100,0.5,0.004,False
370,259,130,0,PLOEG,7,100,100,0.1,0.04,0.1,6,500,0.2,0.063,False
371,260,130,0,PLOEG,7,100,100,0.1,0.04,0.1,6,500,0.2,0.004,False
372,261,131,0,PLOEG,7,100,100,0.1,0.04,0.1,6,500,0.3,0.063,False
373,262,131,0,PLOEG,7,100,100,0.1,0.04,0.1,6,500,0.3,0.004,False
374,263,132,0,PLOEG,7,100,100,0.1,0.04,0.1,6,500,0.5,0.063,False
375,264,132,0,PLOEG,7,100,100,0.1,0.04,0.1,6,500,0.5,0.004,False
376,265,133,0,PLOEG,7,100,100,0.1,0.03,0.1,8,100,0.2,0.079,False
377,266,133,0,PLOEG,7,100,100,0.1,0.03,0.1,8,100,0.2,0.005,False
378,267,134,0,PLOEG,7,100,100,0.1,0.03,0.1,8,100,0.3,0.079,False
379,268,134,0,PLOEG,7,100,100,0.1,0.03,0.1,8,100,0.3,0.005,False
380,269,135,0,PLOEG,7,100,100,0.1,0.03,0.1,8,100,0.5,0.079,False
381,270,135,0,PLOEG,7,100,100,0.1,0.03,0.1,8,100,0.5,0.005,False
382,271,136,0,PLOEG,7,100,100,0.1,0.03,0.1,8,500,0.2,0.079,False
383,272,136,0,PLOEG,7,100,100,0.1,0.03,0.1,8,500,0.2,0.005,False
384,273,137,0,PLOEG,7,100,100,0.1,0.03,0.1,8,500,0.3,0.079,False
385,274,137,0,PLOEG,7,100,100,0.1,0.03,0.1,8,500,0.3,0.005,False
386,275,138,0,PLOEG,7,100,100,0.1,0.03,0.1,8,500,0.5,0.079,False
387,276,138,0,PLOEG,7,100,100,0.1,0.03,0.1,8,500,0.5,0.005,False
388,277,139,0,PLOEG,7,100,100,0.1,0.03,0.1,6,100,0.2,0.079,False
389,278,139,0,PLOEG,7,100,100,0.1,0.03,0.1,6,100,0.2,0.005,False
390,279,140,0,PLOEG,7,100,100,0.1,0.03,0.1,6,100,0.3,0.079,False
391,280,140,0,PLOEG,7,100,100,0.1,0.03,0.1,6,100,0.3,0.005,False
392,281,141,0,PLOEG,7,100,100,0.1,0.03,0.1,6,100,0.5,0.079,False
393,282,141,0,PLOEG,7,100,100,0.1,0.03,0.1,6,100,0.5,0.005,False
394,283,142,0,PLOEG,7,100,100,0.1,0.03,0.1,6,500,0.2,0.079,False
395,284,142,0,PLOEG,7,100,100,0.1,0.03,0.1,6,500,0.2,0.005,False
396,285,143,0,PLOEG,7,100,100,0.1,0.03,0.1,6,500,0.3,0.079,False
397,286,143,0,PLOEG,7,100,100,0.1,0.03,0.1,6,500,0.3,0.005,False
398,287,144,0,PLOEG,7,100,100,0.1,0.03,0.1,6,500,0.5,0.079,False
399,288,144,0,PLOEG,7,100,100,0.1,0.03,0.1,6,500,0.5,0.005,False
1734,666,1,0,PLOEG,8,300,100,0.1,0.02,0.1,8,500,0.2,0.157,False
1735,667,1,0,PLOEG,8,300,100,0.1,0.02,0.1,8,500,0.2,0.079,False
1736,668,2,0,PLOEG,8,300,100,0.1,0.02,0.1,8,500,0.3,0.157,False
1737,669,2,0,PLOEG,8,300,100,0.1,0.02,0.1,8,500,0.3,0.079,False
1738,670,3,0,PLOEG,8,300,100,0.1,0.02,0.1,8,500,0.4,0.157,False
1739,671,3,0,PLOEG,8,300,100,0.1,0.02,0.1,8,500,0.4,0.079,False
1740,672,4,0,PLOEG,8,300,100,0.1,0.02,0.1,8,500,0.5,0.157,False
1741,673,4,0,PLOEG,8,300,100,0.1,0.02,0.1,8,500,0.5,0.079,True
1742,674,5,0,PLOEG,10,300,100,0.1,0.02,0.1,8,500,0.2,0.157,False
1743,675,5,0,PLOEG,10,300,100,0.1,0.02,0.1,8,500,0.2,0.079,False
1744,676,6,0,PLOEG,10,300,100,0.1,0.02,0.1,8,500,0.3,0.157,False
1745,677,6,0,PLOEG,10,300,100,0.1,0.02,0.1,8,500,0.3,0.079,False
1746,678,7,0,PLOEG,10,300,100,0.1,0.02,0.1,8,500,0.4,0.157,False
1747,679,7,0,PLOEG,10,300,100,0.1,0.02,0.1,8,500,0.4,0.079,True
1748,680,8,0,PLOEG,10,300,100,0.1,0.02,0.1,8,500,0.5,0.157,True
1749,681,8,0,PLOEG,10,300,100,0.1,0.02,0.1,8,500,0.5,0.094,False
1750,682,1,0,PLOEG,8,400,100,0.1,0.01,0.1,8,500,0.2,0.157,True
1751,683,1,0,PLOEG,8,400,100,0.1,0.01,0.1,8,500,0.2,0.094,True
1752,684,2,0,PLOEG,8,400,100,0.1,0.01,0.1,8,500,0.3,0.157,True
1753,685,2,0,PLOEG,8,400,100,0.1,0.01,0.1,8,500,0.3,0.094,False
1754,686,3,0,PLOEG,8,400,100,0.1,0.01,0.1,8,500,0.4,0.157,False
1755,687,3,0,PLOEG,8,400,100,0.1,0.01,0.1,8,500,0.4,0.079,True
1756,688,4,0,PLOEG,8,400,100,0.1,0.01,0.1,8,500,0.5,0.157,True
1757,689,4,0,PLOEG,8,400,100,0.1,0.01,0.1,8,500,0.5,0.094,True
1758,690,5,0,PLOEG,8,400,100,0.1,0.02,0.1,8,500,0.2,0.157,False
1759,691,5,0,PLOEG,8,400,100,0.1,0.02,0.1,8,500,0.2,0.079,False
1760,692,6,0,PLOEG,8,400,100,0.1,0.02,0.1,8,500,0.3,0.157,False
1761,693,6,0,PLOEG,8,400,100,0.1,0.02,0.1,8,500,0.3,0.079,False
1762,694,7,0,PLOEG,8,400,100,0.1,0.02,0.1,8,500,0.4,0.157,False
1763,695,7,0,PLOEG,8,400,100,0.1,0.02,0.1,8,500,0.4,0.079,False
1764,696,8,0,PLOEG,8,400,100,0.1,0.02,0.1,8,500,0.5,0.157,True
1765,697,8,0,PLOEG,8,400,100,0.1,0.02,0.1,8,500,0.5,0.094,False
1766,698,9,0,PLOEG,8,500,100,0.1,0.01,0.1,8,500,0.2,0.157,True
1767,699,9,0,PLOEG,8,500,100,0.1,0.01,0.1,8,500,0.2,0.094,True
1768,700,10,0,PLOEG,8,500,100,0.1,0.01,0.1,8,500,0.3,0.157,True
1769,701,10,0,PLOEG,8,500,100,0.1,0.01,0.1,8,500,0.3,0.094,False
1770,702,11,0,PLOEG,8,500,100,0.1,0.01,0.1,8,500,0.4,0.157,True
1771,703,11,0,PLOEG,8,500,100,0.1,0.01,0.1,8,500,0.4,0.094,True
1772,704,12,0,PLOEG,8,500,100,0.1,0.01,0.1,8,500,0.5,0.157,True
1773,705,12,0,PLOEG,8,500,100,0.1,0.01,0.1,8,500,0.5,0.094,False
1774,706,13,0,PLOEG,8,500,100,0.1,0.02,0.1,8,500,0.2,0.157,False
1775,707,13,0,PLOEG,8,500,100,0.1,0.02,0.1,8,500,0.2,0.079,False
1776,708,14,0,PLOEG,8,500,100,0.1,0.02,0.1,8,500,0.3,0.157,False
1777,709,14,0,PLOEG,8,500,100,0.1,0.02,0.1,8,500,0.3,0.079,False
1778,710,15,0,PLOEG,8,500,100,0.1,0.02,0.1,8,500,0.4,0.157,True
1779,711,15,0,PLOEG,8,500,100,0.1,0.02,0.1,8,500,0.4,0.094,False
1780,712,16,0,PLOEG,8,500,100,0.1,0.02,0.1,8,500,0.5,0.157,False
1781,713,16,0,PLOEG,8,500,100,0.1,0.02,0.1,8,500,0.5,0.079,False
1782,714,17,0,PLOEG,10,400,100,0.1,0.01,0.1,8,500,0.2,0.157,True
1783,715,17,0,PLOEG,10,400,100,0.1,0.01,0.1,8,500,0.2,0.094,True
1784,716,18,0,PLOEG,10,400,100,0.1,0.01,0.1,8,500,0.3,0.157,True
1785,717,18,0,PLOEG,10,400,100,0.1,0.01,0.1,8,500,0.3,0.094,True
1786,718,19,0,PLOEG,10,400,100,0.1,0.01,0.1,8,500,0.4,0.157,True
1787,719,19,0,PLOEG,10,400,100,0.1,0.01,0.1,8,500,0.4,0.094,False
1788,720,20,0,PLOEG,10,400,100,0.1,0.01,0.1,8,500,0.5,0.157,True
1789,721,20,0,PLOEG,10,400,100,0.1,0.01,0.1,8,500,0.5,0.094,False
1790,722,21,0,PLOEG,10,400,100,0.1,0.02,0.1,8,500,0.2,0.157,False
1791,723,21,0,PLOEG,10,400,100,0.1,0.02,0.1,8,500,0.2,0.079,False
1792,724,22,0,PLOEG,10,400,100,0.1,0.02,0.1,8,500,0.3,0.157,False
1793,725,22,0,PLOEG,10,400,100,0.1,0.02,0.1,8,500,0.3,0.079,True
1794,726,23,0,PLOEG,10,400,100,0.1,0.02,0.1,8,500,0.4,0.157,False
1795,727,23,0,PLOEG,10,400,100,0.1,0.02,0.1,8,500,0.4,0.079,False
1796,728,24,0,PLOEG,10,400,100,0.1,0.02,0.1,8,500,0.5,0.157,False
1797,729,24,0,PLOEG,10,400,100,0.1,0.02,0.1,8,500,0.5,0.079,False
1798,730,25,0,PLOEG,10,500,100,0.1,0.01,0.1,8,500,0.2,0.157,True
1799,731,25,0,PLOEG,10,500,100,0.1,0.01,0.1,8,500,0.2,0.094,False
1800,732,26,0,PLOEG,10,500,100,0.1,0.01,0.1,8,500,0.3,0.157,True
1801,733,26,0,PLOEG,10,500,100,0.1,0.01,0.1,8,500,0.3,0.094,True
1802,734,27,0,PLOEG,10,500,100,0.1,0.01,0.1,8,500,0.4,0.157,True
1803,735,27,0,PLOEG,10,500,100,0.1,0.01,0.1,8,500,0.4,0.094,True
1804,736,28,0,PLOEG,10,500,100,0.1,0.01,0.1,8,500,0.5,0.157,True
1805,737,28,0,PLOEG,10,500,100,0.1,0.01,0.1,8,500,0.5,0.094,True
1806,738,29,0,PLOEG,10,500,100,0.1,0.02,0.1,8,500,0.2,0.157,True
1807,739,29,0,PLOEG,10,500,100,0.1,0.02,0.1,8,500,0.2,0.094,True
1808,740,30,0,PLOEG,10,500,100,0.1,0.02,0.1,8,500,0.3,0.157,False
1809,741,30,0,PLOEG,10,500,100,0.1,0.02,0.1,8,500,0.3,0.079,False
1810,742,31,0,PLOEG,10,500,100,0.1,0.02,0.1,8,500,0.4,0.157,True
1811,743,31,0,PLOEG,10,500,100,0.1,0.02,0.1,8,500,0.4,0.094,False
1812,744,32,0,PLOEG,10,500,100,0.1,0.02,0.1,8,500,0.5,0.157,False
1813,745,32,0,PLOEG,10,500,100,0.1,0.02,0.1,8,500,0.5,0.079,False
1814,746,33,0,PLOEG,12,400,100,0.1,0.01,0.1,8,500,0.2,0.157,True
1815,747,33,0,PLOEG,12,400,100,0.1,0.01,0.1,8,500,0.2,0.094,True
1816,748,34,0,PLOEG,12,400,100,0.1,0.01,0.1,8,500,0.3,0.157,True
1817,749,34,0,PLOEG,12,400,100,0.1,0.01,0.1,8,500,0.3,0.094,True
1818,750,35,0,PLOEG,12,400,100,0.1,0.01,0.1,8,500,0.4,0.157,True
1819,751,35,0,PLOEG,12,400,100,0.1,0.01,0.1,8,500,0.4,0.094,True
1820,752,36,0,PLOEG,12,400,100,0.1,0.01,0.1,8,500,0.5,0.157,True
1821,753,36,0,PLOEG,12,400,100,0.1,0.01,0.1,8,500,0.5,0.094,True
1822,754,37,0,PLOEG,12,400,100,0.1,0.02,0.1,8,500,0.2,0.157,False
1823,755,37,0,PLOEG,12,400,100,0.1,0.02,0.1,8,500,0.2,0.079,False
1824,756,38,0,PLOEG,12,400,100,0.1,0.02,0.1,8,500,0.3,0.157,True
1825,757,38,0,PLOEG,12,400,100,0.1,0.02,0.1,8,500,0.3,0.094,False
1826,758,39,0,PLOEG,12,400,100,0.1,0.02,0.1,8,500,0.4,0.157,False
1827,759,39,0,PLOEG,12,400,100,0.1,0.02,0.1,8,500,0.4,0.079,True
1828,760,40,0,PLOEG,12,400,100,0.1,0.02,0.1,8,500,0.5,0.157,False
1829,761,40,0,PLOEG,12,400,100,0.1,0.02,0.1,8,500,0.5,0.079,False
1830,762,41,0,PLOEG,12,500,100,0.1,0.01,0.1,8,500,0.2,0.157,True
1831,763,41,0,PLOEG,12,500,100,0.1,0.01,0.1,8,500,0.2,0.094,True
1832,764,42,0,PLOEG,12,500,100,0.1,0.01,0.1,8,500,0.3,0.157,True
1833,765,42,0,PLOEG,12,500,100,0.1,0.01,0.1,8,500,0.3,0.094,True
1834,766,43,0,PLOEG,12,500,100,0.1,0.01,0.1,8,500,0.4,0.157,True
1835,767,43,0,PLOEG,12,500,100,0.1,0.01,0.1,8,500,0.4,0.094,True
1836,768,44,0,PLOEG,12,500,100,0.1,0.01,0.1,8,500,0.5,0.157,True
1837,769,44,0,PLOEG,12,500,100,0.1,0.01,0.1,8,500,0.5,0.094,True
1838,770,45,0,PLOEG,12,500,100,0.1,0.02,0.1,8,500,0.2,0.157,True
1839,771,45,0,PLOEG,12,500,100,0.1,0.02,0.1,8,500,0.2,0.094,True
1840,772,46,0,PLOEG,12,500,100,0.1,0.02,0.1,8,500,0.3,0.157,False
1841,773,46,0,PLOEG,12,500,100,0.1,0.02,0.1,8,500,0.3,0.079,True
1842,774,47,0,PLOEG,12,500,100,0.1,0.02,0.1,8,500,0.4,0.157,False
1843,775,47,0,PLOEG,12,500,100,0.1,0.02,0.1,8,500,0.4,0.079,False
1844,776,48,0,PLOEG,12,500,100,0.1,0.02,0.1,8,500,0.5,0.157,False
1845,777,48,0,PLOEG,12,500,100,0.1,0.02,0.1,8,500,0.5,0.079,False
1846,778,1,0,PLOEG,12,200,100,0.1,0.01,0.1,8,500,0.2,0.157,True
1847,779,1,0,PLOEG,12,200,100,0.1,0.01,0.1,8,500,0.2,0.094,True
1848,780,2,0,PLOEG,12,200,100,0.1,0.01,0.1,8,500,0.3,0.157,True
1849,781,2,0,PLOEG,12,200,100,0.1,0.01,0.1,8,500,0.3,0.094,True
1850,782,3,0,PLOEG,12,200,100,0.1,0.01,0.1,8,500,0.4,0.157,True
1851,783,3,0,PLOEG,12,200,100,0.1,0.01,0.1,8,500,0.4,0.094,True
1852,784,4,0,PLOEG,12,200,100,0.1,0.01,0.1,8,500,0.5,0.157,True
1853,785,4,0,PLOEG,12,200,100,0.1,0.01,0.1,8,500,0.5,0.094,True
1854,786,5,0,PLOEG,12,300,100,0.1,0.01,0.1,8,500,0.2,0.157,True
1855,787,5,0,PLOEG,12,300,100,0.1,0.01,0.1,8,500,0.2,0.094,True
1856,788,6,0,PLOEG,12,300,100,0.1,0.01,0.1,8,500,0.3,0.157,True
1857,789,6,0,PLOEG,12,300,100,0.1,0.01,0.1,8,500,0.3,0.094,True
1858,790,7,0,PLOEG,12,300,100,0.1,0.01,0.1,8,500,0.4,0.157,True
1859,791,7,0,PLOEG,12,300,100,0.1,0.01,0.1,8,500,0.4,0.094,True
1860,792,8,0,PLOEG,12,300,100,0.1,0.01,0.1,8,500,0.5,0.157,True
1861,793,8,0,PLOEG,12,300,100,0.1,0.01,0.1,8,500,0.5,0.094,True
1862,794,1,0,PLOEG,8,400,80,0.1,0.01,0.1,8,500,0.2,0.157,True
1863,795,1,0,PLOEG,8,400,80,0.1,0.01,0.1,8,500,0.2,0.094,False
1864,796,2,0,PLOEG,8,400,80,0.1,0.01,0.1,8,500,0.3,0.157,True
1865,797,2,0,PLOEG,8,400,80,0.1,0.01,0.1,8,500,0.3,0.094,True
1866,798,3,0,PLOEG,8,400,80,0.1,0.01,0.1,8,500,0.4,0.157,True
1867,799,3,0,PLOEG,8,400,80,0.1,0.01,0.1,8,500,0.4,0.094,True
1868,800,4,0,PLOEG,8,400,80,0.1,0.01,0.1,8,500,0.5,0.157,True
1869,801,4,0,PLOEG,8,400,80,0.1,0.01,0.1,8,500,0.5,0.094,True
1870,802,5,0,PLOEG,8,400,80,0.1,0.02,0.1,8,500,0.2,0.157,False
1871,803,5,0,PLOEG,8,400,80,0.1,0.02,0.1,8,500,0.2,0.079,False
1872,804,6,0,PLOEG,8,400,80,0.1,0.02,0.1,8,500,0.3,0.157,False
1873,805,6,0,PLOEG,8,400,80,0.1,0.02,0.1,8,500,0.3,0.079,False
1874,806,7,0,PLOEG,8,400,80,0.1,0.02,0.1,8,500,0.4,0.157,False
1875,807,7,0,PLOEG,8,400,80,0.1,0.02,0.1,8,500,0.4,0.079,False
1876,808,8,0,PLOEG,8,400,80,0.1,0.02,0.1,8,500,0.5,0.157,False
1877,809,8,0,PLOEG,8,400,80,0.1,0.02,0.1,8,500,0.5,0.079,False
1878,810,9,0,PLOEG,8,500,80,0.1,0.01,0.1,8,500,0.2,0.157,True
1879,811,9,0,PLOEG,8,500,80,0.1,0.01,0.1,8,500,0.2,0.094,True
1880,812,10,0,PLOEG,8,500,80,0.1,0.01,0.1,8,500,0.3,0.157,True
1881,813,10,0,PLOEG,8,500,80,0.1,0.01,0.1,8,500,0.3,0.094,True
1882,814,11,0,PLOEG,8,500,80,0.1,0.01,0.1,8,500,0.4,0.157,True
1883,815,11,0,PLOEG,8,500,80,0.1,0.01,0.1,8,500,0.4,0.094,True
1884,816,12,0,PLOEG,8,500,80,0.1,0.01,0.1,8,500,0.5,0.157,True
1885,817,12,0,PLOEG,8,500,80,0.1,0.01,0.1,8,500,0.5,0.094,True
1886,818,13,0,PLOEG,8,500,80,0.1,0.02,0.1,8,500,0.2,0.157,True
1887,819,13,0,PLOEG,8,500,80,0.1,0.02,0.1,8,500,0.2,0.094,True
1888,820,14,0,PLOEG,8,500,80,0.1,0.02,0.1,8,500,0.3,0.157,False
1889,821,14,0,PLOEG,8,500,80,0.1,0.02,0.1,8,500,0.3,0.079,True
1890,822,15,0,PLOEG,8,500,80,0.1,0.02,0.1,8,500,0.4,0.157,False
1891,823,15,0,PLOEG,8,500,80,0.1,0.02,0.1,8,500,0.4,0.079,False
1892,824,16,0,PLOEG,8,500,80,0.1,0.02,0.1,8,500,0.5,0.157,False
1893,825,16,0,PLOEG,8,500,80,0.1,0.02,0.1,8,500,0.5,0.079,False
1894,826,17,0,PLOEG,10,400,80,0.1,0.01,0.1,8,500,0.2,0.157,True
1895,827,17,0,PLOEG,10,400,80,0.1,0.01,0.1,8,500,0.2,0.094,True
1896,828,18,0,PLOEG,10,400,80,0.1,0.01,0.1,8,500,0.3,0.157,True
1897,829,18,0,PLOEG,10,400,80,0.1,0.01,0.1,8,500,0.3,0.094,True
1898,830,19,0,PLOEG,10,400,80,0.1,0.01,0.1,8,500,0.4,0.157,True
1899,831,19,0,PLOEG,10,400,80,0.1,0.01,0.1,8,500,0.4,0.094,True
1900,832,20,0,PLOEG,10,400,80,0.1,0.01,0.1,8,500,0.5,0.157,True
1901,833,20,0,PLOEG,10,400,80,0.1,0.01,0.1,8,500,0.5,0.094,True
1902,834,21,0,PLOEG,10,400,80,0.1,0.02,0.1,8,500,0.2,0.157,False
1903,835,21,0,PLOEG,10,400,80,0.1,0.02,0.1,8,500,0.2,0.079,True
1904,836,22,0,PLOEG,10,400,80,0.1,0.02,0.1,8,500,0.3,0.157,False
1905,837,22,0,PLOEG,10,400,80,0.1,0.02,0.1,8,500,0.3,0.079,False
1906,838,23,0,PLOEG,10,400,80,0.1,0.02,0.1,8,500,0.4,0.157,False
1907,839,23,0,PLOEG,10,400,80,0.1,0.02,0.1,8,500,0.4,0.079,False
1908,840,24,0,PLOEG,10,400,80,0.1,0.02,0.1,8,500,0.5,0.157,False
1909,841,24,0,PLOEG,10,400,80,0.1,0.02,0.1,8,500,0.5,0.079,True
1910,842,25,0,PLOEG,10,500,80,0.1,0.01,0.1,8,500,0.2,0.157,False
1911,843,25,0,PLOEG,10,500,80,0.1,0.01,0.1,8,500,0.2,0.079,False
1912,844,26,0,PLOEG,10,500,80,0.1,0.01,0.1,8,500,0.3,0.157,True
1913,845,26,0,PLOEG,10,500,80,0.1,0.01,0.1,8,500,0.3,0.094,True
1914,846,27,0,PLOEG,10,500,80,0.1,0.01,0.1,8,500,0.4,0.157,True
1915,847,27,0,PLOEG,10,500,80,0.1,0.01,0.1,8,500,0.4,0.094,False
1916,848,28,0,PLOEG,10,500,80,0.1,0.01,0.1,8,500,0.5,0.157,True
1917,849,28,0,PLOEG,10,500,80,0.1,0.01,0.1,8,500,0.5,0.094,True
1918,850,29,0,PLOEG,10,500,80,0.1,0.02,0.1,8,500,0.2,0.157,False
1919,851,29,0,PLOEG,10,500,80,0.1,0.02,0.1,8,500,0.2,0.079,False
1920,852,30,0,PLOEG,10,500,80,0.1,0.02,0.1,8,500,0.3,0.157,False
1921,853,30,0,PLOEG,10,500,80,0.1,0.02,0.1,8,500,0.3,0.079,False
1922,854,31,0,PLOEG,10,500,80,0.1,0.02,0.1,8,500,0.4,0.157,False
1923,855,31,0,PLOEG,10,500,80,0.1,0.02,0.1,8,500,0.4,0.079,False
1924,856,32,0,PLOEG,10,500,80,0.1,0.02,0.1,8,500,0.5,0.157,False
