,ID,scenario,seed,Controller,numPlatCars,numHumanCars,spdLeader,BeaconIntervalPlat,BeaconIntervalHuman,DENMInterval,DecelerationRate,PacketSize,Ctr_Param(Ploegh||Spacing),waitTime,Collision
400,1,1,0,CACC,7,10,100,0.05,0.02,0.05,8,100,3.0,0.007,False
401,1,1,0,CACC,7,10,100,0.05,0.02,0.05,8,100,3.0,0.007,False
402,1,1,0,CACC,7,10,100,0.05,0.02,0.05,8,100,3.0,0.007,False
403,2,1,0,CACC,7,10,100,0.05,0.02,0.05,8,100,3.0,0.004,False
404,3,2,0,CACC,7,10,100,0.05,0.02,0.05,8,100,4.0,0.007,False
405,4,2,0,CACC,7,10,100,0.05,0.02,0.05,8,100,4.0,0.004,False
406,5,3,0,CACC,7,10,100,0.05,0.02,0.05,8,100,5.0,0.007,False
407,6,3,0,CACC,7,10,100,0.05,0.02,0.05,8,100,5.0,0.004,False
408,7,4,0,CACC,7,10,100,0.05,0.02,0.05,8,100,8.0,0.007,False
409,8,4,0,CACC,7,10,100,0.05,0.02,0.05,8,100,8.0,0.004,False
410,9,5,0,CACC,7,10,100,0.05,0.02,0.05,8,500,3.0,0.007,False
411,10,5,0,CACC,7,10,100,0.05,0.02,0.05,8,500,3.0,0.004,False
412,11,6,0,CACC,7,10,100,0.05,0.02,0.05,8,500,4.0,0.007,False
413,12,6,0,CACC,7,10,100,0.05,0.02,0.05,8,500,4.0,0.004,False
414,13,7,0,CACC,7,10,100,0.05,0.02,0.05,8,500,5.0,0.007,False
415,14,7,0,CACC,7,10,100,0.05,0.02,0.05,8,500,5.0,0.004,False
416,15,8,0,CACC,7,10,100,0.05,0.02,0.05,8,500,8.0,0.007,False
417,16,8,0,CACC,7,10,100,0.05,0.02,0.05,8,500,8.0,0.004,False
418,17,9,0,CACC,7,10,100,0.05,0.02,0.05,6,100,3.0,0.007,False
419,18,9,0,CACC,7,10,100,0.05,0.02,0.05,6,100,3.0,0.004,False
420,19,10,0,CACC,7,10,100,0.05,0.02,0.05,6,100,4.0,0.007,False
421,20,10,0,CACC,7,10,100,0.05,0.02,0.05,6,100,4.0,0.004,False
422,21,11,0,CACC,7,10,100,0.05,0.02,0.05,6,100,5.0,0.007,False
423,22,11,0,CACC,7,10,100,0.05,0.02,0.05,6,100,5.0,0.004,False
424,23,12,0,CACC,7,10,100,0.05,0.02,0.05,6,100,8.0,0.007,False
425,24,12,0,CACC,7,10,100,0.05,0.02,0.05,6,100,8.0,0.004,False
426,25,13,0,CACC,7,10,100,0.05,0.02,0.05,6,500,3.0,0.007,False
427,26,13,0,CACC,7,10,100,0.05,0.02,0.05,6,500,3.0,0.004,False
428,27,14,0,CACC,7,10,100,0.05,0.02,0.05,6,500,4.0,0.007,False
429,28,14,0,CACC,7,10,100,0.05,0.02,0.05,6,500,4.0,0.004,False
430,29,15,0,CACC,7,10,100,0.05,0.02,0.05,6,500,5.0,0.007,False
431,30,15,0,CACC,7,10,100,0.05,0.02,0.05,6,500,5.0,0.004,False
432,31,16,0,CACC,7,10,100,0.05,0.02,0.05,6,500,8.0,0.007,False
433,32,16,0,CACC,7,10,100,0.05,0.02,0.05,6,500,8.0,0.004,False
434,33,17,0,CACC,7,10,100,0.05,0.04,0.05,8,100,3.0,0.004,False
435,34,17,0,CACC,7,10,100,0.05,0.04,0.05,8,100,3.0,0.002,False
436,35,18,0,CACC,7,10,100,0.05,0.04,0.05,8,100,4.0,0.004,False
437,36,18,0,CACC,7,10,100,0.05,0.04,0.05,8,100,4.0,0.002,False
438,37,19,0,CACC,7,10,100,0.05,0.04,0.05,8,100,5.0,0.004,False
439,38,19,0,CACC,7,10,100,0.05,0.04,0.05,8,100,5.0,0.002,False
440,39,20,0,CACC,7,10,100,0.05,0.04,0.05,8,100,8.0,0.004,False
441,40,20,0,CACC,7,10,100,0.05,0.04,0.05,8,100,8.0,0.002,False
442,41,21,0,CACC,7,10,100,0.05,0.04,0.05,8,500,3.0,0.004,False
443,42,21,0,CACC,7,10,100,0.05,0.04,0.05,8,500,3.0,0.002,False
444,43,22,0,CACC,7,10,100,0.05,0.04,0.05,8,500,4.0,0.004,False
445,44,22,0,CACC,7,10,100,0.05,0.04,0.05,8,500,4.0,0.002,False
446,45,23,0,CACC,7,10,100,0.05,0.04,0.05,8,500,5.0,0.004,False
447,46,23,0,CACC,7,10,100,0.05,0.04,0.05,8,500,5.0,0.002,False
448,47,24,0,CACC,7,10,100,0.05,0.04,0.05,8,500,8.0,0.004,False
449,48,24,0,CACC,7,10,100,0.05,0.04,0.05,8,500,8.0,0.002,False
450,49,25,0,CACC,7,10,100,0.05,0.04,0.05,6,100,3.0,0.004,False
451,50,25,0,CACC,7,10,100,0.05,0.04,0.05,6,100,3.0,0.002,False
452,51,26,0,CACC,7,10,100,0.05,0.04,0.05,6,100,4.0,0.004,False
453,52,26,0,CACC,7,10,100,0.05,0.04,0.05,6,100,4.0,0.002,False
454,53,27,0,CACC,7,10,100,0.05,0.04,0.05,6,100,5.0,0.004,False
455,54,27,0,CACC,7,10,100,0.05,0.04,0.05,6,100,5.0,0.002,False
456,55,28,0,CACC,7,10,100,0.05,0.04,0.05,6,100,8.0,0.004,False
457,56,28,0,CACC,7,10,100,0.05,0.04,0.05,6,100,8.0,0.002,False
458,57,29,0,CACC,7,10,100,0.05,0.04,0.05,6,500,3.0,0.004,False
459,58,29,0,CACC,7,10,100,0.05,0.04,0.05,6,500,3.0,0.002,False
460,59,30,0,CACC,7,10,100,0.05,0.04,0.05,6,500,4.0,0.004,False
461,60,30,0,CACC,7,10,100,0.05,0.04,0.05,6,500,4.0,0.002,False
462,61,31,0,CACC,7,10,100,0.05,0.04,0.05,6,500,5.0,0.004,False
463,62,31,0,CACC,7,10,100,0.05,0.04,0.05,6,500,5.0,0.002,False
464,63,32,0,CACC,7,10,100,0.05,0.04,0.05,6,500,8.0,0.004,False
465,64,32,0,CACC,7,10,100,0.05,0.04,0.05,6,500,8.0,0.002,False
466,65,33,0,CACC,7,10,100,0.05,0.03,0.05,8,100,3.0,0.004,False
467,66,33,0,CACC,7,10,100,0.05,0.03,0.05,8,100,3.0,0.002,False
468,67,34,0,CACC,7,10,100,0.05,0.03,0.05,8,100,4.0,0.004,False
469,68,34,0,CACC,7,10,100,0.05,0.03,0.05,8,100,4.0,0.002,False
470,69,35,0,CACC,7,10,100,0.05,0.03,0.05,8,100,5.0,0.004,False
471,70,35,0,CACC,7,10,100,0.05,0.03,0.05,8,100,5.0,0.002,False
472,71,36,0,CACC,7,10,100,0.05,0.03,0.05,8,100,8.0,0.004,False
473,72,36,0,CACC,7,10,100,0.05,0.03,0.05,8,100,8.0,0.002,False
474,73,37,0,CACC,7,10,100,0.05,0.03,0.05,8,500,3.0,0.004,False
475,74,37,0,CACC,7,10,100,0.05,0.03,0.05,8,500,3.0,0.002,False
476,75,38,0,CACC,7,10,100,0.05,0.03,0.05,8,500,4.0,0.004,False
477,76,38,0,CACC,7,10,100,0.05,0.03,0.05,8,500,4.0,0.002,False
478,77,39,0,CACC,7,10,100,0.05,0.03,0.05,8,500,5.0,0.004,False
479,78,39,0,CACC,7,10,100,0.05,0.03,0.05,8,500,5.0,0.002,False
480,79,40,0,CACC,7,10,100,0.05,0.03,0.05,8,500,8.0,0.004,False
481,80,40,0,CACC,7,10,100,0.05,0.03,0.05,8,500,8.0,0.002,False
482,81,41,0,CACC,7,10,100,0.05,0.03,0.05,6,100,3.0,0.004,False
483,82,41,0,CACC,7,10,100,0.05,0.03,0.05,6,100,3.0,0.002,False
484,83,42,0,CACC,7,10,100,0.05,0.03,0.05,6,100,4.0,0.004,False
485,84,42,0,CACC,7,10,100,0.05,0.03,0.05,6,100,4.0,0.002,False
486,85,43,0,CACC,7,10,100,0.05,0.03,0.05,6,100,5.0,0.004,False
487,86,43,0,CACC,7,10,100,0.05,0.03,0.05,6,100,5.0,0.002,False
488,87,44,0,CACC,7,10,100,0.05,0.03,0.05,6,100,8.0,0.004,False
489,88,44,0,CACC,7,10,100,0.05,0.03,0.05,6,100,8.0,0.002,False
490,89,45,0,CACC,7,10,100,0.05,0.03,0.05,6,500,3.0,0.004,False
491,90,45,0,CACC,7,10,100,0.05,0.03,0.05,6,500,3.0,0.002,False
492,91,46,0,CACC,7,10,100,0.05,0.03,0.05,6,500,4.0,0.004,False
493,92,46,0,CACC,7,10,100,0.05,0.03,0.05,6,500,4.0,0.002,False
494,93,47,0,CACC,7,10,100,0.05,0.03,0.05,6,500,5.0,0.004,False
495,94,47,0,CACC,7,10,100,0.05,0.03,0.05,6,500,5.0,0.002,False
496,95,48,0,CACC,7,10,100,0.05,0.03,0.05,6,500,8.0,0.004,False
497,96,48,0,CACC,7,10,100,0.05,0.03,0.05,6,500,8.0,0.002,False
498,97,49,0,CACC,7,10,100,0.1,0.02,0.1,8,100,3.0,0.007,False
499,98,49,0,CACC,7,10,100,0.1,0.02,0.1,8,100,3.0,0.004,False
500,99,50,0,CACC,7,10,100,0.1,0.02,0.1,8,100,4.0,0.007,False
501,100,50,0,CACC,7,10,100,0.1,0.02,0.1,8,100,4.0,0.004,False
502,101,51,0,CACC,7,10,100,0.1,0.02,0.1,8,100,5.0,0.007,False
503,102,51,0,CACC,7,10,100,0.1,0.02,0.1,8,100,5.0,0.004,False
504,103,52,0,CACC,7,10,100,0.1,0.02,0.1,8,100,8.0,0.007,False
505,104,52,0,CACC,7,10,100,0.1,0.02,0.1,8,100,8.0,0.004,False
506,105,53,0,CACC,7,10,100,0.1,0.02,0.1,8,500,3.0,0.007,False
507,106,53,0,CACC,7,10,100,0.1,0.02,0.1,8,500,3.0,0.004,False
508,107,54,0,CACC,7,10,100,0.1,0.02,0.1,8,500,4.0,0.007,False
509,108,54,0,CACC,7,10,100,0.1,0.02,0.1,8,500,4.0,0.004,False
510,109,55,0,CACC,7,10,100,0.1,0.02,0.1,8,500,5.0,0.007,False
511,110,55,0,CACC,7,10,100,0.1,0.02,0.1,8,500,5.0,0.004,False
512,111,56,0,CACC,7,10,100,0.1,0.02,0.1,8,500,8.0,0.007,False
513,112,56,0,CACC,7,10,100,0.1,0.02,0.1,8,500,8.0,0.004,False
514,113,57,0,CACC,7,10,100,0.1,0.02,0.1,6,100,3.0,0.007,False
515,114,57,0,CACC,7,10,100,0.1,0.02,0.1,6,100,3.0,0.004,False
516,115,58,0,CACC,7,10,100,0.1,0.02,0.1,6,100,4.0,0.007,False
517,116,58,0,CACC,7,10,100,0.1,0.02,0.1,6,100,4.0,0.004,False
518,117,59,0,CACC,7,10,100,0.1,0.02,0.1,6,100,5.0,0.007,False
519,118,59,0,CACC,7,10,100,0.1,0.02,0.1,6,100,5.0,0.004,False
520,119,60,0,CACC,7,10,100,0.1,0.02,0.1,6,100,8.0,0.007,False
521,120,60,0,CACC,7,10,100,0.1,0.02,0.1,6,100,8.0,0.004,False
522,121,61,0,CACC,7,10,100,0.1,0.02,0.1,6,500,3.0,0.007,False
523,122,61,0,CACC,7,10,100,0.1,0.02,0.1,6,500,3.0,0.004,False
524,123,62,0,CACC,7,10,100,0.1,0.02,0.1,6,500,4.0,0.007,False
525,124,62,0,CACC,7,10,100,0.1,0.02,0.1,6,500,4.0,0.004,False
526,125,63,0,CACC,7,10,100,0.1,0.02,0.1,6,500,5.0,0.007,False
527,126,63,0,CACC,7,10,100,0.1,0.02,0.1,6,500,5.0,0.004,False
528,127,64,0,CACC,7,10,100,0.1,0.02,0.1,6,500,8.0,0.007,False
529,128,64,0,CACC,7,10,100,0.1,0.02,0.1,6,500,8.0,0.004,False
530,129,65,0,CACC,7,10,100,0.1,0.04,0.1,8,100,3.0,0.004,False
531,130,65,0,CACC,7,10,100,0.1,0.04,0.1,8,100,3.0,0.002,False
532,131,66,0,CACC,7,10,100,0.1,0.04,0.1,8,100,4.0,0.004,False
533,132,66,0,CACC,7,10,100,0.1,0.04,0.1,8,100,4.0,0.002,False
534,133,67,0,CACC,7,10,100,0.1,0.04,0.1,8,100,5.0,0.004,False
535,134,67,0,CACC,7,10,100,0.1,0.04,0.1,8,100,5.0,0.002,False
536,135,68,0,CACC,7,10,100,0.1,0.04,0.1,8,100,8.0,0.004,False
537,136,68,0,CACC,7,10,100,0.1,0.04,0.1,8,100,8.0,0.002,False
538,137,69,0,CACC,7,10,100,0.1,0.04,0.1,8,500,3.0,0.004,False
539,138,69,0,CACC,7,10,100,0.1,0.04,0.1,8,500,3.0,0.002,False
540,139,70,0,CACC,7,10,100,0.1,0.04,0.1,8,500,4.0,0.004,False
541,140,70,0,CACC,7,10,100,0.1,0.04,0.1,8,500,4.0,0.002,False
542,141,71,0,CACC,7,10,100,0.1,0.04,0.1,8,500,5.0,0.004,False
543,142,71,0,CACC,7,10,100,0.1,0.04,0.1,8,500,5.0,0.002,False
544,143,72,0,CACC,7,10,100,0.1,0.04,0.1,8,500,8.0,0.004,False
545,144,72,0,CACC,7,10,100,0.1,0.04,0.1,8,500,8.0,0.002,False
546,145,73,0,CACC,7,10,100,0.1,0.04,0.1,6,100,3.0,0.004,False
547,146,73,0,CACC,7,10,100,0.1,0.04,0.1,6,100,3.0,0.002,False
548,147,74,0,CACC,7,10,100,0.1,0.04,0.1,6,100,4.0,0.004,False
549,148,74,0,CACC,7,10,100,0.1,0.04,0.1,6,100,4.0,0.002,False
550,149,75,0,CACC,7,10,100,0.1,0.04,0.1,6,100,5.0,0.004,False
551,150,75,0,CACC,7,10,100,0.1,0.04,0.1,6,100,5.0,0.002,False
552,151,76,0,CACC,7,10,100,0.1,0.04,0.1,6,100,8.0,0.004,False
553,152,76,0,CACC,7,10,100,0.1,0.04,0.1,6,100,8.0,0.002,False
554,153,77,0,CACC,7,10,100,0.1,0.04,0.1,6,500,3.0,0.004,False
555,154,77,0,CACC,7,10,100,0.1,0.04,0.1,6,500,3.0,0.002,False
556,155,78,0,CACC,7,10,100,0.1,0.04,0.1,6,500,4.0,0.004,False
557,156,78,0,CACC,7,10,100,0.1,0.04,0.1,6,500,4.0,0.002,False
558,157,79,0,CACC,7,10,100,0.1,0.04,0.1,6,500,5.0,0.004,False
559,158,79,0,CACC,7,10,100,0.1,0.04,0.1,6,500,5.0,0.002,False
560,159,80,0,CACC,7,10,100,0.1,0.04,0.1,6,500,8.0,0.004,False
561,160,80,0,CACC,7,10,100,0.1,0.04,0.1,6,500,8.0,0.002,False
562,161,81,0,CACC,7,10,100,0.1,0.03,0.1,8,100,3.0,0.004,False
563,162,81,0,CACC,7,10,100,0.1,0.03,0.1,8,100,3.0,0.002,False
564,163,82,0,CACC,7,10,100,0.1,0.03,0.1,8,100,4.0,0.004,False
565,164,82,0,CACC,7,10,100,0.1,0.03,0.1,8,100,4.0,0.002,False
566,165,83,0,CACC,7,10,100,0.1,0.03,0.1,8,100,5.0,0.004,False
567,166,83,0,CACC,7,10,100,0.1,0.03,0.1,8,100,5.0,0.002,False
568,167,84,0,CACC,7,10,100,0.1,0.03,0.1,8,100,8.0,0.004,False
569,168,84,0,CACC,7,10,100,0.1,0.03,0.1,8,100,8.0,0.002,False
570,169,85,0,CACC,7,10,100,0.1,0.03,0.1,8,500,3.0,0.004,False
571,170,85,0,CACC,7,10,100,0.1,0.03,0.1,8,500,3.0,0.002,False
572,171,86,0,CACC,7,10,100,0.1,0.03,0.1,8,500,4.0,0.004,False
573,172,86,0,CACC,7,10,100,0.1,0.03,0.1,8,500,4.0,0.002,False
574,173,87,0,CACC,7,10,100,0.1,0.03,0.1,8,500,5.0,0.004,False
575,174,87,0,CACC,7,10,100,0.1,0.03,0.1,8,500,5.0,0.002,False
576,175,88,0,CACC,7,10,100,0.1,0.03,0.1,8,500,8.0,0.004,False
577,176,88,0,CACC,7,10,100,0.1,0.03,0.1,8,500,8.0,0.002,False
578,177,89,0,CACC,7,10,100,0.1,0.03,0.1,6,100,3.0,0.004,False
579,178,89,0,CACC,7,10,100,0.1,0.03,0.1,6,100,3.0,0.002,False
580,179,90,0,CACC,7,10,100,0.1,0.03,0.1,6,100,4.0,0.004,False
581,180,90,0,CACC,7,10,100,0.1,0.03,0.1,6,100,4.0,0.002,False
582,181,91,0,CACC,7,10,100,0.1,0.03,0.1,6,100,5.0,0.004,False
583,182,91,0,CACC,7,10,100,0.1,0.03,0.1,6,100,5.0,0.002,False
584,183,92,0,CACC,7,10,100,0.1,0.03,0.1,6,100,8.0,0.004,False
585,184,92,0,CACC,7,10,100,0.1,0.03,0.1,6,100,8.0,0.002,False
586,185,93,0,CACC,7,10,100,0.1,0.03,0.1,6,500,3.0,0.004,False
587,186,93,0,CACC,7,10,100,0.1,0.03,0.1,6,500,3.0,0.002,False
588,187,94,0,CACC,7,10,100,0.1,0.03,0.1,6,500,4.0,0.004,False
589,188,94,0,CACC,7,10,100,0.1,0.03,0.1,6,500,4.0,0.002,False
590,189,95,0,CACC,7,10,100,0.1,0.03,0.1,6,500,5.0,0.004,False
591,190,95,0,CACC,7,10,100,0.1,0.03,0.1,6,500,5.0,0.002,False
592,191,96,0,CACC,7,10,100,0.1,0.03,0.1,6,500,8.0,0.004,False
593,192,96,0,CACC,7,10,100,0.1,0.03,0.1,6,500,8.0,0.002,False
594,193,97,0,CACC,7,100,100,0.05,0.02,0.05,8,100,3.0,0.094,False
595,194,97,0,CACC,7,100,100,0.05,0.02,0.05,8,100,3.0,0.048,False
596,195,98,0,CACC,7,100,100,0.05,0.02,0.05,8,100,4.0,0.094,False
597,196,98,0,CACC,7,100,100,0.05,0.02,0.05,8,100,4.0,0.048,False
598,197,99,0,CACC,7,100,100,0.05,0.02,0.05,8,100,5.0,0.094,False
599,198,99,0,CACC,7,100,100,0.05,0.02,0.05,8,100,5.0,0.048,False
600,199,100,0,CACC,7,100,100,0.05,0.02,0.05,8,100,8.0,0.094,False
601,200,100,0,CACC,7,100,100,0.05,0.02,0.05,8,100,8.0,0.048,False
602,201,101,0,CACC,7,100,100,0.05,0.02,0.05,8,500,3.0,0.094,False
603,202,101,0,CACC,7,100,100,0.05,0.02,0.05,8,500,3.0,0.048,False
604,203,102,0,CACC,7,100,100,0.05,0.02,0.05,8,500,4.0,0.094,False
605,204,102,0,CACC,7,100,100,0.05,0.02,0.05,8,500,4.0,0.048,False
606,205,103,0,CACC,7,100,100,0.05,0.02,0.05,8,500,5.0,0.094,False
607,206,103,0,CACC,7,100,100,0.05,0.02,0.05,8,500,5.0,0.048,False
608,207,104,0,CACC,7,100,100,0.05,0.02,0.05,8,500,8.0,0.094,False
609,208,104,0,CACC,7,100,100,0.05,0.02,0.05,8,500,8.0,0.048,False
610,209,105,0,CACC,7,100,100,0.05,0.02,0.05,6,100,3.0,0.094,False
611,210,105,0,CACC,7,100,100,0.05,0.02,0.05,6,100,3.0,0.048,False
612,211,106,0,CACC,7,100,100,0.05,0.02,0.05,6,100,4.0,0.094,False
613,212,106,0,CACC,7,100,100,0.05,0.02,0.05,6,100,4.0,0.048,False
614,213,107,0,CACC,7,100,100,0.05,0.02,0.05,6,100,5.0,0.094,False
615,214,107,0,CACC,7,100,100,0.05,0.02,0.05,6,100,5.0,0.048,True
616,215,108,0,CACC,7,100,100,0.05,0.02,0.05,6,100,8.0,0.094,False
617,216,108,0,CACC,7,100,100,0.05,0.02,0.05,6,100,8.0,0.048,False
618,217,109,0,CACC,7,100,100,0.05,0.02,0.05,6,500,3.0,0.094,False
619,218,109,0,CACC,7,100,100,0.05,0.02,0.05,6,500,3.0,0.048,False
620,219,110,0,CACC,7,100,100,0.05,0.02,0.05,6,500,4.0,0.094,False
621,220,110,0,CACC,7,100,100,0.05,0.02,0.05,6,500,4.0,0.048,False
622,221,111,0,CACC,7,100,100,0.05,0.02,0.05,6,500,5.0,0.094,False
623,222,111,0,CACC,7,100,100,0.05,0.02,0.05,6,500,5.0,0.048,True
624,223,112,0,CACC,7,100,100,0.05,0.02,0.05,6,500,8.0,0.094,False
625,224,112,0,CACC,7,100,100,0.05,0.02,0.05,6,500,8.0,0.048,False
626,225,113,0,CACC,7,100,100,0.05,0.04,0.05,8,100,3.0,0.063,False
627,226,113,0,CACC,7,100,100,0.05,0.04,0.05,8,100,3.0,0.032,True
628,227,114,0,CACC,7,100,100,0.05,0.04,0.05,8,100,4.0,0.063,False
629,228,114,0,CACC,7,100,100,0.05,0.04,0.05,8,100,4.0,0.032,False
630,229,115,0,CACC,7,100,100,0.05,0.04,0.05,8,100,5.0,0.063,False
631,230,115,0,CACC,7,100,100,0.05,0.04,0.05,8,100,5.0,0.032,False
632,231,116,0,CACC,7,100,100,0.05,0.04,0.05,8,100,8.0,0.063,False
633,232,116,0,CACC,7,100,100,0.05,0.04,0.05,8,100,8.0,0.032,False
634,233,117,0,CACC,7,100,100,0.05,0.04,0.05,8,500,3.0,0.063,False
635,234,117,0,CACC,7,100,100,0.05,0.04,0.05,8,500,3.0,0.032,False
636,235,118,0,CACC,7,100,100,0.05,0.04,0.05,8,500,4.0,0.063,False
637,236,118,0,CACC,7,100,100,0.05,0.04,0.05,8,500,4.0,0.032,False
638,237,119,0,CACC,7,100,100,0.05,0.04,0.05,8,500,5.0,0.063,False
639,238,119,0,CACC,7,100,100,0.05,0.04,0.05,8,500,5.0,0.032,False
640,239,120,0,CACC,7,100,100,0.05,0.04,0.05,8,500,8.0,0.063,False
641,240,120,0,CACC,7,100,100,0.05,0.04,0.05,8,500,8.0,0.032,False
642,241,121,0,CACC,7,100,100,0.05,0.04,0.05,6,100,3.0,0.063,False
643,242,121,0,CACC,7,100,100,0.05,0.04,0.05,6,100,3.0,0.032,True
644,243,122,0,CACC,7,100,100,0.05,0.04,0.05,6,100,4.0,0.063,False
645,244,122,0,CACC,7,100,100,0.05,0.04,0.05,6,100,4.0,0.032,False
646,245,123,0,CACC,7,100,100,0.05,0.04,0.05,6,100,5.0,0.063,False
647,246,123,0,CACC,7,100,100,0.05,0.04,0.05,6,100,5.0,0.032,False
648,247,124,0,CACC,7,100,100,0.05,0.04,0.05,6,100,8.0,0.063,False
649,248,124,0,CACC,7,100,100,0.05,0.04,0.05,6,100,8.0,0.032,False
650,249,125,0,CACC,7,100,100,0.05,0.04,0.05,6,500,3.0,0.063,False
651,250,125,0,CACC,7,100,100,0.05,0.04,0.05,6,500,3.0,0.032,False
652,251,126,0,CACC,7,100,100,0.05,0.04,0.05,6,500,4.0,0.063,False
653,252,126,0,CACC,7,100,100,0.05,0.04,0.05,6,500,4.0,0.032,False
654,253,127,0,CACC,7,100,100,0.05,0.04,0.05,6,500,5.0,0.063,False
655,254,127,0,CACC,7,100,100,0.05,0.04,0.05,6,500,5.0,0.032,False
656,255,128,0,CACC,7,100,100,0.05,0.04,0.05,6,500,8.0,0.063,False
657,256,128,0,CACC,7,100,100,0.05,0.04,0.05,6,500,8.0,0.032,False
658,257,129,0,CACC,7,100,100,0.05,0.03,0.05,8,100,3.0,0.079,False
659,258,129,0,CACC,7,100,100,0.05,0.03,0.05,8,100,3.0,0.04,False
660,259,130,0,CACC,7,100,100,0.05,0.03,0.05,8,100,4.0,0.079,False
661,260,130,0,CACC,7,100,100,0.05,0.03,0.05,8,100,4.0,0.04,False
662,261,131,0,CACC,7,100,100,0.05,0.03,0.05,8,100,5.0,0.079,False
663,262,131,0,CACC,7,100,100,0.05,0.03,0.05,8,100,5.0,0.04,False
664,263,132,0,CACC,7,100,100,0.05,0.03,0.05,8,100,8.0,0.079,False
665,264,132,0,CACC,7,100,100,0.05,0.03,0.05,8,100,8.0,0.04,False
666,265,133,0,CACC,7,100,100,0.05,0.03,0.05,8,500,3.0,0.079,False
667,266,133,0,CACC,7,100,100,0.05,0.03,0.05,8,500,3.0,0.04,False
668,267,134,0,CACC,7,100,100,0.05,0.03,0.05,8,500,4.0,0.079,False
669,268,134,0,CACC,7,100,100,0.05,0.03,0.05,8,500,4.0,0.04,False
670,269,135,0,CACC,7,100,100,0.05,0.03,0.05,8,500,5.0,0.079,False
671,270,135,0,CACC,7,100,100,0.05,0.03,0.05,8,500,5.0,0.04,False
672,271,136,0,CACC,7,100,100,0.05,0.03,0.05,8,500,8.0,0.079,False
673,272,136,0,CACC,7,100,100,0.05,0.03,0.05,8,500,8.0,0.04,False
674,273,137,0,CACC,7,100,100,0.05,0.03,0.05,6,100,3.0,0.079,False
675,274,137,0,CACC,7,100,100,0.05,0.03,0.05,6,100,3.0,0.04,False
676,275,138,0,CACC,7,100,100,0.05,0.03,0.05,6,100,4.0,0.079,False
677,276,138,0,CACC,7,100,100,0.05,0.03,0.05,6,100,4.0,0.04,False
678,277,139,0,CACC,7,100,100,0.05,0.03,0.05,6,100,5.0,0.079,False
679,278,139,0,CACC,7,100,100,0.05,0.03,0.05,6,100,5.0,0.04,False
680,279,140,0,CACC,7,100,100,0.05,0.03,0.05,6,100,8.0,0.079,False
681,280,140,0,CACC,7,100,100,0.05,0.03,0.05,6,100,8.0,0.04,False
682,281,141,0,CACC,7,100,100,0.05,0.03,0.05,6,500,3.0,0.079,False
683,282,141,0,CACC,7,100,100,0.05,0.03,0.05,6,500,3.0,0.04,False
684,283,142,0,CACC,7,100,100,0.05,0.03,0.05,6,500,4.0,0.079,False
685,284,142,0,CACC,7,100,100,0.05,0.03,0.05,6,500,4.0,0.04,False
686,285,143,0,CACC,7,100,100,0.05,0.03,0.05,6,500,5.0,0.079,False
687,286,143,0,CACC,7,100,100,0.05,0.03,0.05,6,500,5.0,0.04,False
688,287,144,0,CACC,7,100,100,0.05,0.03,0.05,6,500,8.0,0.079,False
689,288,144,0,CACC,7,100,100,0.05,0.03,0.05,6,500,8.0,0.04,False
690,289,145,0,CACC,7,100,100,0.1,0.02,0.1,8,100,3.0,0.094,False
691,290,145,0,CACC,7,100,100,0.1,0.02,0.1,8,100,3.0,0.048,False
692,291,146,0,CACC,7,100,100,0.1,0.02,0.1,8,100,4.0,0.094,False
693,292,146,0,CACC,7,100,100,0.1,0.02,0.1,8,100,4.0,0.048,False
694,293,147,0,CACC,7,100,100,0.1,0.02,0.1,8,100,5.0,0.094,False
695,294,147,0,CACC,7,100,100,0.1,0.02,0.1,8,100,5.0,0.048,False
696,295,148,0,CACC,7,100,100,0.1,0.02,0.1,8,100,8.0,0.094,False
697,296,148,0,CACC,7,100,100,0.1,0.02,0.1,8,100,8.0,0.048,False
698,297,149,0,CACC,7,100,100,0.1,0.02,0.1,8,500,3.0,0.094,False
699,298,149,0,CACC,7,100,100,0.1,0.02,0.1,8,500,3.0,0.048,False
700,299,150,0,CACC,7,100,100,0.1,0.02,0.1,8,500,4.0,0.094,False
701,300,150,0,CACC,7,100,100,0.1,0.02,0.1,8,500,4.0,0.048,False
702,301,151,0,CACC,7,100,100,0.1,0.02,0.1,8,500,5.0,0.094,False
703,302,151,0,CACC,7,100,100,0.1,0.02,0.1,8,500,5.0,0.048,False
704,303,152,0,CACC,7,100,100,0.1,0.02,0.1,8,500,8.0,0.094,False
705,304,152,0,CACC,7,100,100,0.1,0.02,0.1,8,500,8.0,0.048,False
706,305,153,0,CACC,7,100,100,0.1,0.02,0.1,6,100,3.0,0.094,False
707,306,153,0,CACC,7,100,100,0.1,0.02,0.1,6,100,3.0,0.048,False
708,307,154,0,CACC,7,100,100,0.1,0.02,0.1,6,100,4.0,0.094,False
709,308,154,0,CACC,7,100,100,0.1,0.02,0.1,6,100,4.0,0.048,False
710,309,1,0,CACC,7,300,100,0.05,0.02,0.05,8,100,3.0,0.157,False
711,310,1,0,CACC,7,300,100,0.05,0.02,0.05,8,100,3.0,0.079,False
712,311,2,0,CACC,7,300,100,0.05,0.02,0.05,8,100,4.0,0.157,False
713,312,2,0,CACC,7,300,100,0.05,0.02,0.05,8,100,4.0,0.079,False
714,313,3,0,CACC,7,300,100,0.05,0.02,0.05,8,100,5.0,0.157,False
